itemName(),action,agent,client,component,duration,ip,map,time,user
2011-11-17T22:21:58.321_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),57b6d8fd-de54-4630-8106-26ca615fa464|23058c9e-be4f-4bda-94d6-003a8d7d98ec|c040e7f7-b2ef-4936-9de7-72490ddc9f9c|f76ed26e-94bb-4d40-a7f5-8848d0ca0593|7755219c-72c3-4a49-a9bd-f59e6d650ac6|b64c54f6-cc5a-4c71-b2d6-1c31dfe1431c|937eb20d-1e66-4917-8861-ccbddbc0bfdc|dc7ae05d-7bbb-48d5-888b-945eee9042a0|a37ac7e4-ad78-4b16-810c-279888ba088c|d0682c7e-2768-44dd-a876-c9d66c434cd9|6a7f9a93-cfc2-4975-b80a-ceae5c33995b|e3a4f3d1-d535-4c34-8e0e-02b6fc70a27a,,1510|1614|2325|1472|1439|2601|1618|1397|1517|1687|2331|3202,10.244.166.27,-1,2011-11-17T22:21:58.321,1
2011-11-17T22:43:00.587_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),a3c6c161-78bc-4089-a077-0ba422834698,,7973,10.244.166.27,-1,2011-11-17T22:43:00.587,1
2011-11-17T22:50:52.880_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,ba233d09-e100-4a72-821d-2a7f9248558f,,22507,10.244.166.27,-1,2011-11-17T22:50:52.880,1
2011-11-17T23:01:47.305_10.244.166.27,adjustValues,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),9b26a15c-3a4e-4955-8301-5a67ea338bad|1b9dc8fe-248d-4562-bdaf-9fcb4bc5391f|4caea42c-7b66-4b08-8b57-d25193dd67bd|da5c4c94-b406-48c0-9216-0af768a108c6|29e6c44e-3cb3-451a-a5dc-cec90a47418e|dcc2f6c2-1834-4590-ac32-0eb7f60c140f|4913af92-50f9-43dd-a878-18240d946269|0769559f-19ba-4af6-ad18-f96a2cfc028f,seasonalViz,,10.244.166.27,-1,2011-11-17T23:01:47.305,1
2011-11-17T23:06:19.823_10.244.166.27,adjustValues,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),89d7e6a7-83ee-4fbc-b366-bba030ada7f1|847aa828-ef51-417b-aa7c-3a1532723890|c8660600-d76f-44d7-8ed7-b42e5bc978ed|afd1f394-77ba-480d-b478-e903db870852|3004bb45-0b96-4af5-8978-04c9e3e5d406|71d08ea7-d559-495d-a3e9-cfc7c0be4207|cddc7e1b-1382-41e2-a86b-46b22b4199f1,seasonalViz,,10.244.166.27,-1,2011-11-17T23:06:19.823,1
2011-11-17T23:06:19.838_10.244.166.27,adjustValues,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),20369931-9bb8-46bd-b84f-cfaedc535600,seasonalViz,,10.244.166.27,-1,2011-11-17T23:06:19.838,1
2011-11-18T14:49:52.231_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,34659,10.244.166.27,-1,2011-11-18T14:49:52.231,
2011-11-18T14:56:13.872_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,29638,10.244.166.27,-1,2011-11-18T14:56:13.872,
2011-11-18T16:07:54.039_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,155900,10.244.166.27,-1,2011-11-18T16:07:54.039,
2011-11-18T16:09:12.367_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,5307,10.244.166.27,-1,2011-11-18T16:09:12.367,
2011-11-18T16:09:55.002_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,4528,10.244.166.27,-1,2011-11-18T16:09:55.002,
2011-11-18T16:11:12.238_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,53994,10.244.166.27,-1,2011-11-18T16:11:12.238,
2011-11-18T16:12:55.496_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,36050,10.244.166.27,-1,2011-11-18T16:12:55.496,
2011-11-18T16:14:22.341_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,19275,10.244.166.27,-1,2011-11-18T16:14:22.341,
2011-11-18T16:15:02.137_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,0,10.244.166.27,-1,2011-11-18T16:15:02.137,
2011-11-18T16:15:55.255_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,9642,10.244.166.27,-1,2011-11-18T16:15:55.255,
2011-11-18T16:17:40.853_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,9335,10.244.166.27,-1,2011-11-18T16:17:40.853,
2011-11-18T16:18:10.774_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,7409,10.244.166.27,-1,2011-11-18T16:18:10.774,
2011-11-18T16:19:15.826_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,11059,10.244.166.27,-1,2011-11-18T16:19:15.826,
2011-11-18T16:22:03.589_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,11014,10.244.166.27,-1,2011-11-18T16:22:03.589,
2011-11-18T16:22:30.624_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,5462,10.244.166.27,-1,2011-11-18T16:22:30.624,
2011-11-18T16:23:16.364_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,13607,10.244.166.27,-1,2011-11-18T16:23:16.364,
2011-11-18T16:23:31.512_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,2382,10.244.166.27,-1,2011-11-18T16:23:31.512,
2011-11-18T16:27:52.532_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,82229,10.244.166.27,-1,2011-11-18T16:27:52.532,
2011-11-18T16:27:54.155_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,14191,10.244.166.27,-1,2011-11-18T16:27:54.155,
2011-11-18T16:58:20.895_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),6d5b7c60-4081-4f4a-b24c-3d88fd548b02,,6946,10.244.166.27,-1,2011-11-18T16:58:20.895,1
2011-11-18T17:39:30.812_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),1d036069-306b-4e09-97a9-5f5dfccfaec4|e70b8eee-5b42-4dbe-aada-da7ce68887ac|29e6c44e-3cb3-451a-a5dc-cec90a47418e|20369931-9bb8-46bd-b84f-cfaedc535600,,15974|1784|2032|3869,10.244.166.27,-1,2011-11-18T17:39:30.812,1
2011-11-18T18:04:21.761_10.244.166.27,adjustValues,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),7beea346-53a2-49db-86ca-f27433f21e64|288b33c5-0d95-43cd-8d5c-cc5b5ad9b133|d0c1505c-526c-492e-aa77-63a596929627|5f77599b-bb5f-4084-b9b6-80846b69602d|90345bc4-5ed6-4c4e-8e02-b88fa55583da|24436298-1d20-43a0-b155-444002544311|98d23b93-84a9-469f-8fa6-5581042694e9|779bdcbc-92cd-4747-a132-46122d0d9b1f,seasonalViz,,10.244.166.27,-1,2011-11-18T18:04:21.761,1
2011-11-18T18:20:54.395_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,ba233d09-e100-4a72-821d-2a7f9248558f,,17512,10.244.166.27,-1,2011-11-18T18:20:54.395,1
2011-11-18T18:21:33.848_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,ba233d09-e100-4a72-821d-2a7f9248558f,,26569,10.244.166.27,-1,2011-11-18T18:21:33.848,1
2011-11-18T18:29:33.203_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,ba233d09-e100-4a72-821d-2a7f9248558f,,1122,10.244.166.27,-1,2011-11-18T18:29:33.203,
2011-11-18T18:52:55.038_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),f93bfb62-787e-4612-894e-80248adaaa2b|5f77599b-bb5f-4084-b9b6-80846b69602d|8f5ff2de-e5b5-4585-a668-08bc5464e1d8|eff27126-a539-4c35-9a67-4ec1b4aeb348|fad1fd00-3317-436e-84d0-79bd79b8fed9|2a8f5748-6960-4ca1-95b1-56a83aa27f87|179f9390-00ad-4108-beab-056970b033b2,,1586|2452|12434|1818754|3060161|2019|0,10.244.166.27,-1,2011-11-18T18:52:55.038,1
2011-11-18T18:53:30.777_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,29276b9e-5c02-4d04-a102-85af0c17d39e,,14934,10.244.166.27,-1,2011-11-18T18:53:30.777,
2011-11-18T19:36:03.071_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),fa4b6a2d-057f-4ee3-9a65-cdf74fb77871,,2443,10.244.166.27,-1,2011-11-18T19:36:03.071,1
2011-11-18T19:42:02.636_10.244.166.27,adjustValues,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),7bc86484-8322-4f1a-95f7-2fe80f35a2da|fbc046b9-a25a-4890-8ab4-8e5aacc6b0d3|bdb6ddae-1cc5-4e8a-adee-d2f347f15d29|29a22860-9285-4219-8857-aa225e5473f3|69a4da48-16e3-40f3-9db7-ac2a508d4098|98da145e-a139-43b0-91d8-62dfcc8231b6|8792d147-4ba0-4949-944d-929bae349987|d51c583e-55a4-4e06-9fa8-df94af0ecce3,seasonalViz,,10.244.166.27,-1,2011-11-18T19:42:02.636,1
2011-11-18T19:51:58.306_10.244.166.27,startAnimation,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),85335158-9ba9-42a5-9359-4999b82ff1e8,seasonalViz,,10.244.166.27,-1,2011-11-18T19:51:58.306,1
2011-11-18T19:54:58.564_10.244.166.27,adjustValues,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),85335158-9ba9-42a5-9359-4999b82ff1e8,seasonalViz,,10.244.166.27,-1,2011-11-18T19:54:58.564,1
2011-11-18T19:54:58.580_10.244.166.27,adjustValues,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),85335158-9ba9-42a5-9359-4999b82ff1e8,seasonalViz,,10.244.166.27,-1,2011-11-18T19:54:58.580,1
2011-11-18T19:54:58.595_10.244.166.27,adjustValues,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),85335158-9ba9-42a5-9359-4999b82ff1e8,seasonalViz,,10.244.166.27,-1,2011-11-18T19:54:58.595,1
2011-11-18T19:54:58.642_10.244.166.27,adjustValues,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),85335158-9ba9-42a5-9359-4999b82ff1e8,seasonalViz,,10.244.166.27,-1,2011-11-18T19:54:58.642,1
2011-11-18T19:54:58.658_10.244.166.27,adjustValues,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),85335158-9ba9-42a5-9359-4999b82ff1e8,seasonalViz,,10.244.166.27,-1,2011-11-18T19:54:58.658,1
2011-11-18T19:56:55.502_10.244.166.27,adjustValues,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),3ba26956-97fa-49ab-80c3-9901f8cc1d6a|0c8fb615-dbb4-457f-906e-76327b6b30e7|9c040268-f28c-440c-8ca4-813b1d8e7673|713707cf-0780-4755-baf7-d53e6dde8dcb|4cb78758-1286-4382-900a-f56c3ba9fb30|82c0dd43-e0be-431e-b4b0-9b0962a961b7|c9c04015-9acf-47d2-ba23-871791a4a534|648624dd-8fba-426b-9610-a5d7914caabd|8105f91d-3811-46d7-ac90-ef1ba1ef9823,seasonalViz,,10.244.166.27,-1,2011-11-18T19:56:55.502,1
2011-11-18T21:51:23.590_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),64a46624-1f1e-4ec4-9e2c-d458cc6572bc|85335158-9ba9-42a5-9359-4999b82ff1e8|4cb78758-1286-4382-900a-f56c3ba9fb30|3b1c9105-85cb-48b1-94d9-8fbc5934feda|9198d477-5e63-48c5-80c5-425bf5d23219|337ae579-ca08-465b-91d8-b5f50a98ee75,,1584|1614|2127|179238|7032|47480,10.244.166.27,-1,2011-11-18T21:51:23.590,1
2011-11-18T21:51:23.606_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),bdb6ddae-1cc5-4e8a-adee-d2f347f15d29,,1786,10.244.166.27,-1,2011-11-18T21:51:23.606,1
2011-11-18T22:04:50.864_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,ba233d09-e100-4a72-821d-2a7f9248558f,,6515,10.244.166.27,-1,2011-11-18T22:04:50.864,1
2011-11-18T22:07:35.367_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,ba233d09-e100-4a72-821d-2a7f9248558f,,10726,10.244.166.27,-1,2011-11-18T22:07:35.367,1
2011-11-21T15:20:16.379_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,ba233d09-e100-4a72-821d-2a7f9248558f,,29425,10.244.166.27,-1,2011-11-21T15:20:16.379,1
2011-11-21T15:24:11.941_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,ba233d09-e100-4a72-821d-2a7f9248558f,,898,10.244.166.27,-1,2011-11-21T15:24:11.941,1
2011-11-21T15:35:12.558_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,b9b314de-0745-4d26-aacf-4e6bf639220d,,3469,10.244.166.27,16,2011-11-21T15:35:12.558,
2011-11-21T15:36:48.031_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,b9b314de-0745-4d26-aacf-4e6bf639220d,,1895,10.244.166.27,16,2011-11-21T15:36:48.031,
2011-11-21T15:37:08.061_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,b9b314de-0745-4d26-aacf-4e6bf639220d,,3394,10.244.166.27,16,2011-11-21T15:37:08.061,
2011-11-21T15:39:37.120_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,b9b314de-0745-4d26-aacf-4e6bf639220d,,4651,10.244.166.27,16,2011-11-21T15:39:37.120,
2011-11-21T15:42:12.092_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,ba233d09-e100-4a72-821d-2a7f9248558f,,9048,10.244.166.27,-1,2011-11-21T15:42:12.092,1
2011-11-21T15:44:48.935_10.244.166.27,addStation,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,b9b314de-0745-4d26-aacf-4e6bf639220d,dataEntry,,10.244.166.27,16,2011-11-21T15:44:48.935,1
2011-11-21T15:45:15.861_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,b9b314de-0745-4d26-aacf-4e6bf639220d,,76248,10.244.166.27,16,2011-11-21T15:45:15.861,1
2011-11-21T15:46:26.873_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,ba233d09-e100-4a72-821d-2a7f9248558f,,151565,10.244.166.27,-1,2011-11-21T15:46:26.873,1
2011-11-21T15:50:44.929_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,ba233d09-e100-4a72-821d-2a7f9248558f,,13929,10.244.166.27,-1,2011-11-21T15:50:44.929,1
2011-11-21T15:51:19.203_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,ba233d09-e100-4a72-821d-2a7f9248558f,,19564,10.244.166.27,-1,2011-11-21T15:51:19.203,1
2011-11-21T15:53:38.012_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,ba233d09-e100-4a72-821d-2a7f9248558f,,46853,10.244.166.27,-1,2011-11-21T15:53:38.012,1
2011-11-21T15:54:34.173_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,b9b314de-0745-4d26-aacf-4e6bf639220d,,80061,10.244.166.27,16,2011-11-21T15:54:34.173,1
2011-11-21T15:58:18.658_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,ba233d09-e100-4a72-821d-2a7f9248558f,,10997,10.244.166.27,-1,2011-11-21T15:58:18.658,1
2011-11-21T15:58:21.170_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,ba233d09-e100-4a72-821d-2a7f9248558f,,8729,10.244.166.27,-1,2011-11-21T15:58:21.170,1
2011-11-21T16:00:58.809_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,ba233d09-e100-4a72-821d-2a7f9248558f,,72027,10.244.166.27,-1,2011-11-21T16:00:58.809,1
2011-11-21T16:01:31.304_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,ba233d09-e100-4a72-821d-2a7f9248558f,,14407,10.244.166.27,-1,2011-11-21T16:01:31.304,1
2011-11-21T16:04:41.734_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,ba233d09-e100-4a72-821d-2a7f9248558f,,30056,10.244.166.27,-1,2011-11-21T16:04:41.734,1
2011-11-21T16:07:37.906_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,b9b314de-0745-4d26-aacf-4e6bf639220d,,67659,10.244.166.27,16,2011-11-21T16:07:37.906,1
2011-11-21T16:20:12.936_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),e409dc50-7bfa-4139-b8ea-26743333f86c,,16816,10.244.166.27,-1,2011-11-21T16:20:12.936,1
2011-11-21T16:22:31.106_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),4a7fc72a-8823-400b-b208-1eac21c6ff08,,3192,10.244.166.27,-1,2011-11-21T16:22:31.106,
2011-11-21T16:22:54.412_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),61a859ab-2c6f-45cd-80ee-5cf424bce7ac,,1710,10.244.166.27,-1,2011-11-21T16:22:54.412,
2011-11-21T16:27:18.553_10.244.166.27,startAnimation,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),68827cbf-a16b-458f-bad2-9a976487d1af,seasonalViz,,10.244.166.27,-1,2011-11-21T16:27:18.553,
2011-11-21T16:27:38.022_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),68827cbf-a16b-458f-bad2-9a976487d1af,,13139,10.244.166.27,-1,2011-11-21T16:27:38.022,
2011-11-21T16:30:47.922_10.244.166.27,startAnimation,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),c1a145c9-b8be-43cd-97eb-647cd74d709a,seasonalViz,,10.244.166.27,-1,2011-11-21T16:30:47.922,1
2011-11-21T16:30:54.396_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),c1a145c9-b8be-43cd-97eb-647cd74d709a,,6767,10.244.166.27,-1,2011-11-21T16:30:54.396,1
